"filename", "language", "Docker", "Properties", "Shell Script", "YAML", "Python", "Markdown", "Ini", "Batch", "CSS", "Makefile", "reStructuredText", "JSON", "pip requirements", "comment", "blank", "total"
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn+ws/mask_rcnn_r50_fpn_gn_ws-all_2x_coco.py", "Python", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 21
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn+ws/mask_rcnn_x101_32x4d_fpn_gn_ws-all_20_23_24e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn+ws/mask_rcnn_x101_32x4d_fpn_gn_ws-all_2x_coco.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn+ws/mask_rcnn_x50_32x4d_fpn_gn_ws-all_20_23_24e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn+ws/mask_rcnn_x50_32x4d_fpn_gn_ws-all_2x_coco.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn+ws/metafile.yml", "YAML", 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 264
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/README.md", "Markdown", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 12, 42
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/mask_rcnn_r101_fpn_gn-all_2x_coco.py", "Python", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/mask_rcnn_r101_fpn_gn-all_3x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/mask_rcnn_r50_fpn_gn-all_2x_coco.py", "Python", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 50
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/mask_rcnn_r50_fpn_gn-all_3x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/mask_rcnn_r50_fpn_gn-all_contrib_2x_coco.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/mask_rcnn_r50_fpn_gn-all_contrib_3x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/gn/metafile.yml", "YAML", 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 163
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/README.md", "Markdown", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 14, 48
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/grid_rcnn_r101_fpn_gn-head_2x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/grid_rcnn_r50_fpn_gn-head_1x_coco.py", "Python", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/grid_rcnn_r50_fpn_gn-head_2x_coco.py", "Python", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 132
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/grid_rcnn_x101_32x4d_fpn_gn-head_2x_coco.py", "Python", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 25
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/grid_rcnn_x101_64x4d_fpn_gn-head_2x_coco.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/x/dawenxun/AtrousLSHTransformer/configs/grid_rcnn/metafile.yml", "YAML", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 102
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/README.md", "Markdown", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 1, 21, 73
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/faster_rcnn_r50_fpn_groie_1x_coco.py", "Python", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/grid_rcnn_r50_fpn_gn-head_groie_1x_coco.py", "Python", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/mask_rcnn_r101_fpn_syncbn-backbone_r4_gcb_c3-c5_groie_1x_coco.py", "Python", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/mask_rcnn_r50_fpn_groie_1x_coco.py", "Python", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/mask_rcnn_r50_fpn_syncbn-backbone_r4_gcb_c3-c5_groie_1x_coco.py", "Python", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"/home/x/dawenxun/AtrousLSHTransformer/configs/groie/metafile.yml", "YAML", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 94
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/README.md", "Markdown", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 16, 60
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_fast_r50_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 66
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_faster_r101_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_faster_r50_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 66
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_faster_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 66
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_faster_x101_32x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_faster_x101_64x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_retinanet_r101_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_retinanet_r101_caffe_fpn_mstrain_2x.py", "Python", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 170
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_retinanet_r50_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 63
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_retinanet_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 63
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_retinanet_x101_32x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_retinanet_x101_64x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_rpn_r101_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_rpn_r50_caffe_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 59
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_rpn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 59
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_rpn_x101_32x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/ga_rpn_x101_64x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/guided_anchoring/metafile.yml", "YAML", 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 247
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/README.md", "Markdown", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 25, 102
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/cascade_mask_rcnn_hrnetv2p_w18_20e_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/cascade_mask_rcnn_hrnetv2p_w32_20e_coco.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 41
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/cascade_mask_rcnn_hrnetv2p_w40_20e_coco.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/cascade_rcnn_hrnetv2p_w18_20e_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/cascade_rcnn_hrnetv2p_w32_20e_coco.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 41
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/cascade_rcnn_hrnetv2p_w40_20e_coco.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/faster_rcnn_hrnetv2p_w18_1x_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/faster_rcnn_hrnetv2p_w18_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/faster_rcnn_hrnetv2p_w32_1x_coco.py", "Python", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/faster_rcnn_hrnetv2p_w32_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/faster_rcnn_hrnetv2p_w40_1x_coco.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/faster_rcnn_hrnetv2p_w40_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w18_gn-head_4x4_1x_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w18_gn-head_4x4_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w18_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w32_gn-head_4x4_1x_coco.py", "Python", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w32_gn-head_4x4_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w32_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 40
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/fcos_hrnetv2p_w40_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/htc_hrnetv2p_w18_20e_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/htc_hrnetv2p_w32_20e_coco.py", "Python", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/htc_hrnetv2p_w40_20e_coco.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/htc_hrnetv2p_w40_28e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/htc_x101_64x4d_fpn_16x1_28e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/mask_rcnn_hrnetv2p_w18_1x_coco.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/mask_rcnn_hrnetv2p_w18_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/mask_rcnn_hrnetv2p_w32_1x_coco.py", "Python", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/mask_rcnn_hrnetv2p_w32_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/mask_rcnn_hrnetv2p_w40_1x_coco.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/mask_rcnn_hrnetv2p_w40_2x_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/hrnet/metafile.yml", "YAML", 0, 0, 0, 944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 972
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/README.md", "Markdown", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 1, 18, 68
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_r101_fpn_20e_coco.py", "Python", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_r50_fpn_20e_coco.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_without_semantic_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 237
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_x101_32x4d_fpn_16x1_20e_coco.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_x101_64x4d_fpn_16x1_20e_coco.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/htc_x101_64x4d_fpn_dconv_c3-c5_mstrain_400_1400_16x1_20e_coco.py", "Python", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 44
"/home/x/dawenxun/AtrousLSHTransformer/configs/htc/metafile.yml", "YAML", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 166
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/README.md", "Markdown", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 20, 59
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/cascade_mask_rcnn_r101_fpn_instaboost_4x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/cascade_mask_rcnn_r50_fpn_instaboost_4x_coco.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 29
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/cascade_mask_rcnn_x101_64x4d_fpn_instaboost_4x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/mask_rcnn_r101_fpn_instaboost_4x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/mask_rcnn_r50_fpn_instaboost_4x_coco.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 29
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/mask_rcnn_x101_64x4d_fpn_instaboost_4x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/instaboost/metafile.yml", "YAML", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 100
"/home/x/dawenxun/AtrousLSHTransformer/configs/lad/README.md", "Markdown", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 14, 45
"/home/x/dawenxun/AtrousLSHTransformer/configs/lad/lad_r101_paa_r50_fpn_coco_1x.py", "Python", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 127
"/home/x/dawenxun/AtrousLSHTransformer/configs/lad/lad_r50_paa_r101_fpn_coco_1x.py", "Python", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 126
"/home/x/dawenxun/AtrousLSHTransformer/configs/lad/metafile.yml", "YAML", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"/home/x/dawenxun/AtrousLSHTransformer/configs/ld/README.md", "Markdown", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 13, 44
"/home/x/dawenxun/AtrousLSHTransformer/configs/ld/ld_r101_gflv1_r101dcn_fpn_coco_2x.py", "Python", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 45
"/home/x/dawenxun/AtrousLSHTransformer/configs/ld/ld_r18_gflv1_r101_fpn_coco_1x.py", "Python", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 63
"/home/x/dawenxun/AtrousLSHTransformer/configs/ld/ld_r34_gflv1_r101_fpn_coco_1x.py", "Python", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/ld/ld_r50_gflv1_r101_fpn_coco_1x.py", "Python", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/x/dawenxun/AtrousLSHTransformer/configs/ld/metafile.yml", "YAML", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/README.md", "Markdown", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 17, 54
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/cascade_mask_rcnn_r50_fpn_1x_coco_v1.py", "Python", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 80
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/faster_rcnn_r50_fpn_1x_coco_v1.py", "Python", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/mask_rcnn_r50_fpn_1x_coco_v1.py", "Python", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 35
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/retinanet_r50_caffe_fpn_1x_coco_v1.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 42
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/retinanet_r50_fpn_1x_coco_v1.py", "Python", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/x/dawenxun/AtrousLSHTransformer/configs/legacy_1.x/ssd300_coco_v1.py", "Python", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 85
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/README.md", "Markdown", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 15, 54
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/libra_fast_rcnn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 51
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/libra_faster_rcnn_r101_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/libra_faster_rcnn_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 42
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/libra_faster_rcnn_x101_64x4d_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/libra_retinanet_r50_fpn_1x_coco.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"/home/x/dawenxun/AtrousLSHTransformer/configs/libra_rcnn/metafile.yml", "YAML", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 100
"/home/x/dawenxun/AtrousLSHTransformer/configs/lvis/README.md", "Markdown", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 16, 55
"/home/x/dawenxun/AtrousLSHTransformer/configs/lvis/mask_rcnn_r101_fpn_sample1e-3_mstrain_1x_lvis_v1.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/lvis/mask_rcnn_r101_fpn_sample1e-3_mstrain_2x_lvis_v0.5.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/x/dawenxun/AtrousLSHTransformer/configs/lvis/mask_rcnn_r50_fpn_sample1e-3_mstrain_1x_lvis_v1.py", "Python", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 32
"/home/x/dawenxun/AtrousLSHTransformer/configs/lvis/mask_rcnn_r50_fpn_sample1e-3_mstrain_2x_lvis_v0.5.py", "Python", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 32
"/home/x/dawenxun/AtrousLSHTransformer/configs/lvis/mask_rcnn_x101_32x4d_fpn_sample1e-3_mstrain_1x_lvis_v1.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
